race_ms,steer,accel,brake
5170,0,1,0
5180,0,1,0
5190,0,1,0
5200,0,1,0
5210,0,1,0
5220,0,1,0
5230,0,1,0
5240,0,1,0
5250,0,1,0
5260,0,1,0
5270,0,1,0
5280,0,1,0
5290,0,1,0
5300,0,1,0
5310,0,1,0
5320,0,1,0
5330,0,1,0
5340,0,1,0
5350,0,1,0
5360,0,1,0
5370,0,1,0
5380,0,1,0
5390,0,1,0
5400,0,1,0
5410,0,1,0
5420,0,1,0
5430,0,1,0
5440,0,1,0
5450,0,1,0
5460,0,1,0
5470,0,1,0
5480,0,1,0
5490,0,1,0
5500,0,1,0
5510,0,1,0
5520,0,1,0
5530,0,1,0
5540,0,1,0
5550,0,1,0
5560,0,1,0
5570,0,1,0
5580,0,1,0
5590,0,1,0
5600,0,1,0
5610,0,1,0
5620,0,1,0
5630,0,1,0
5640,0,1,0
5650,0,1,0
5660,0,1,0
5670,0,1,0
5680,0,1,0
5690,0,1,0
5700,0,1,0
5710,0,1,0
5720,0,1,0
5730,0,1,0
5740,0,1,0
5750,0,1,0
5760,0,1,0
5770,0,1,0
5780,0,1,0
5790,0,1,0
5800,0,1,0
5810,0,1,0
5820,0,1,0
5830,0,1,0
5840,0,1,0
5850,0,1,0
5860,0,1,0
5870,0,1,0
5880,0,1,0
5890,0,1,0
5900,0,1,0
5910,0,1,0
5920,0,1,0
5930,0,1,0
5940,0,1,0
5950,0,1,0
5960,0,1,0
5970,0,1,0
5980,0,1,0
5990,0,1,0
6000,0,1,0
6010,0,1,0
6020,0,1,0
6030,0,1,0
6040,0,1,0
6050,0,1,0
6060,0,1,0
6070,0,1,0
6080,0,1,0
6090,0,1,0
6100,0,1,0
6110,0,1,0
6120,0,1,0
6130,0,1,0
6140,0,1,0
6150,0,1,0
6160,0,1,0
6170,0,1,0
6180,0,1,0
6190,0,1,0
6200,0,1,0
6210,0,1,0
6220,0,1,0
6230,0,1,0
6240,0,1,0
6250,0,1,0
6260,0,1,0
6270,0,1,0
6280,0,1,0
6290,0,1,0
6300,0,1,0
6310,0,1,0
6320,0,1,0
6330,0,1,0
6340,0,1,0
6350,0,1,0
6360,0,1,0
6370,0,1,0
6380,0,1,0
6390,0,1,0
6400,0,1,0
6410,0,1,0
6420,0,1,0
6430,0,1,0
6440,0,1,0
6450,0,1,0
6460,0,1,0
6470,0,1,0
6480,0,1,0
6490,0,1,0
6500,0,1,0
6510,0,1,0
6520,0,1,0
6530,0,1,0
6540,0,1,0
6550,0,1,0
6560,0,1,0
6570,0,1,0
6580,0,1,0
6590,0,1,0
6600,0,1,0
6610,0,1,0
6620,0,1,0
6630,0,1,0
6640,0,1,0
6650,0,1,0
6660,0,1,0
6670,0,1,0
6680,0,1,0
6690,0,1,0
6700,0,1,0
6710,0,1,0
6720,0,1,0
6730,0,1,0
6740,0,1,0
6750,0,1,0
6760,0,1,0
6770,0,1,0
6780,0,1,0
6790,0,1,0
6800,0,1,0
6810,0,1,0
6820,0,1,0
6830,0,1,0
6840,0,1,0
6850,0,1,0
6860,0,1,0
6870,0,1,0
6880,0,1,0
6890,0,1,0
6900,0,1,0
6910,0,1,0
6920,0,1,0
6930,0,1,0
6940,0,1,0
6950,0,1,0
6960,0,1,0
6970,0,1,0
6980,0,1,0
6990,0,1,0
7000,0,1,0
7010,0,1,0
7020,0,1,0
7030,0,1,0
7040,0,1,0
7050,0,1,0
7060,0,1,0
7070,0,1,0
7080,0,1,0
7090,0,1,0
7100,0,1,0
7110,0,1,0
7120,0,1,0
7130,0,1,0
7140,0,1,0
7150,0,1,0
7160,0,1,0
7170,0,1,0
7180,0,1,0
7190,0,1,0
7200,0,1,0
7210,0,1,0
7220,0,1,0
7230,0,1,0
7240,0,1,0
7250,0,1,0
7260,0,1,0
7270,0,1,0
7280,0,1,0
7290,0,1,0
7300,0,1,0
7310,0,1,0
7320,0,1,0
7330,0,1,0
7340,0,1,0
7350,0,1,0
7360,0,1,0
7370,0,1,0
7380,0,1,0
7390,0,1,0
7400,0,1,0
7410,0,1,0
7420,0,1,0
7430,0,1,0
7440,0,1,0
7450,0,1,0
7460,0,1,0
7470,0,1,0
7480,0,1,0
7490,0,1,0
7500,0,1,0
7510,0,1,0
7520,0,1,0
7530,1,1,0
7540,1,1,0
7550,1,1,0
7560,1,1,0
7570,1,1,0
7580,1,1,0
7590,1,1,0
7600,1,1,0
7610,1,1,0
7620,1,1,0
7630,1,1,0
7640,1,1,0
7650,1,1,0
7660,1,1,0
7670,1,1,0
