race_ms,steer,accel,brake
1670,127,1,0
1680,127,1,0
1690,127,1,0
1700,127,1,0
1710,127,1,0
1720,127,1,0
1730,127,1,0
1740,127,1,0
1750,0,1,0
1760,0,1,0
1770,0,1,0
1780,0,1,0
1790,0,1,0
1800,0,1,0
1810,0,1,0
1820,0,1,0
1830,0,1,0
1840,0,1,0
1850,0,1,0
1860,0,1,0
1870,0,1,0
1880,0,1,0
1890,0,1,0
1900,0,1,0
1910,0,1,0
1920,0,1,0
1930,0,1,0
1940,0,1,0
1950,0,1,0
1960,0,1,0
1970,0,1,0
1980,0,1,0
1990,0,1,0
2000,0,1,0
2010,0,1,0
2020,0,1,0
2030,0,1,0
2040,0,1,0
2050,0,1,0
2060,0,1,0
2070,0,1,0
2080,0,1,0
2090,0,1,0
2100,0,1,0
2110,0,1,0
2120,0,1,0
2130,0,1,0
2140,0,1,0
2150,0,1,0
2160,0,1,0
2170,0,1,0
2180,0,1,0
2190,0,1,0
2200,127,1,0
2210,127,1,0
2220,127,1,0
2230,127,1,0
2240,127,1,0
2250,127,1,0
2260,0,1,0
2270,0,1,0
2280,0,1,0
2290,0,1,0
2300,0,1,0
2310,0,1,0
2320,0,1,0
2330,0,1,0
2340,0,1,0
2350,0,1,0
2360,0,1,0
2370,0,1,0
2380,0,1,0
2390,0,1,0
2400,0,1,0
2410,0,1,0
2420,0,1,0
2430,0,1,0
2440,0,1,0
2450,0,1,0
2460,127,1,0
2470,127,1,0
2480,127,1,0
2490,127,1,0
2500,127,1,0
2510,127,1,0
2520,127,1,0
2530,0,1,0
2540,0,1,0
2550,0,1,0
2560,0,1,0
2570,0,1,0
2580,0,1,0
2590,0,1,0
2600,0,1,0
2610,0,1,0
2620,0,1,0
2630,0,1,0
2640,0,1,0
2650,0,1,0
2660,0,1,0
2670,0,1,0
2680,127,1,0
2690,127,1,0
2700,127,1,0
2710,127,1,0
2720,127,1,0
2730,127,1,0
2740,127,1,0
2750,127,1,0
2760,127,1,0
2770,127,1,0
2780,127,1,0
2790,127,1,0
2800,127,1,0
2810,127,1,0
2820,127,1,0
2830,127,1,0
2840,127,1,0
2850,127,1,0
2860,127,1,0
2870,127,1,0
2880,127,1,0
2890,0,1,0
2900,0,1,0
2910,0,1,0
2920,0,1,0
2930,0,1,0
2940,0,1,0
2950,0,1,0
2960,0,1,0
2970,0,1,0
2980,0,1,0
2990,0,1,0
3000,0,1,0
3010,0,1,0
3020,0,1,0
3030,0,1,0
3040,0,1,0
3050,0,1,0
3060,0,1,0
3070,0,1,0
3080,0,1,0
3090,0,1,0
3100,0,1,0
3110,0,1,0
3120,0,1,0
3130,0,1,0
3140,0,1,0
3150,127,1,0
3160,127,1,0
3170,127,1,0
3180,127,1,0
3190,127,1,0
3200,127,1,0
3210,127,1,0
3220,127,1,0
3230,127,1,0
3240,127,1,0
3250,127,1,0
3260,127,1,0
3270,127,1,0
3280,127,1,0
3290,127,1,0
3300,127,1,0
3310,127,1,0
3320,127,1,0
3330,127,1,0
3340,127,1,0
3350,127,1,0
3360,127,1,0
3370,127,1,0
3380,127,1,0
3390,127,1,0
3400,127,1,0
3410,127,1,0
3420,127,1,0
3430,127,1,0
3440,127,1,0
3450,127,1,0
3460,127,1,0
3470,127,1,0
3480,127,1,0
3490,127,1,0
3500,127,1,0
3510,127,1,0
3520,127,1,0
3530,127,1,0
3540,127,1,0
3550,127,1,0
3560,127,1,0
3570,127,1,0
3580,127,1,0
3590,127,1,0
3600,127,1,0
3610,127,1,0
3620,127,1,0
3630,127,1,0
3640,127,1,0
3650,127,1,0
3660,0,1,0
3670,0,1,0
3680,0,1,0
3690,0,1,0
3700,0,1,0
3710,0,1,0
3720,0,1,0
3730,0,1,0
3740,0,1,0
3750,0,1,0
3760,0,1,0
3770,0,1,0
3780,0,1,0
3790,0,1,0
3800,0,1,0
3810,0,1,0
3820,0,1,0
3830,0,1,0
3840,0,1,0
3850,0,1,0
3860,0,1,0
3870,0,1,0
3880,127,1,0
3890,127,1,0
3900,127,1,0
3910,127,1,0
3920,127,1,0
3930,127,1,0
3940,127,1,0
3950,127,1,0
3960,127,1,0
3970,127,1,0
3980,127,1,0
3990,0,1,0
4000,0,1,0
4010,0,1,0
4020,0,1,0
4030,0,1,0
4040,0,1,0
4050,0,1,0
4060,0,1,0
4070,0,1,0
4080,0,1,0
4090,0,1,0
4100,0,1,0
4110,0,1,0
4120,0,1,0
4130,0,1,0
4140,127,1,0
4150,127,1,0
4160,127,1,0
4170,127,1,0
4180,127,1,0
4190,127,1,0
4200,127,1,0
4210,127,1,0
4220,127,1,0
4230,127,1,0
4240,127,1,0
4250,127,1,0
4260,127,1,0
4270,127,1,0
4280,127,1,0
4290,127,1,0
4300,127,1,0
4310,127,1,0
4320,127,1,0
4330,127,1,0
4340,127,1,0
4350,127,1,0
4360,127,1,0
4370,127,1,0
4380,127,1,0
4390,127,1,0
4400,127,1,0
4410,127,1,0
4420,127,1,0
4430,127,1,0
4440,127,1,0
4450,127,1,0
4460,127,1,0
4470,127,1,0
4480,127,1,0
4490,127,1,0
4500,127,1,0
4510,127,1,0
4520,127,1,0
4530,127,1,0
4540,127,1,0
4550,127,1,0
4560,127,1,0
4570,127,1,0
4580,127,1,0
4590,127,1,0
4600,127,1,0
4610,127,1,0
4620,127,1,0
4630,0,1,0
4640,0,1,0
4650,0,1,0
4660,0,1,0
4670,0,1,0
4680,0,1,0
4690,0,1,0
4700,0,1,0
4710,0,1,0
4720,0,1,0
4730,0,1,0
4740,0,1,0
4750,0,1,0
4760,0,1,0
4770,-127,1,0
4780,-127,1,0
4790,-127,1,0
4800,-127,1,0
4810,-127,1,0
4820,-127,1,0
4830,-127,1,0
4840,-127,1,0
4850,-127,1,0
4860,-127,1,0
4870,-127,1,0
4880,-127,1,0
4890,-127,1,0
4900,-127,1,0
4910,-127,1,0
4920,-127,1,0
4930,-127,1,0
4940,-127,1,0
4950,-127,1,0
4960,-127,1,0
4970,-127,1,0
4980,-127,1,0
4990,-127,1,0
5000,-127,1,0
5010,-127,1,0
5020,-127,1,0
5030,-127,1,0
5040,-127,1,0
5050,-127,1,1
5060,-127,1,1
5070,-127,1,1
5080,-127,1,1
5090,-127,1,1
5100,-127,1,1
5110,-127,1,1
5120,-127,1,1
5130,-127,1,1
5140,-127,1,1
5150,-127,1,1
5160,-127,1,0
5170,-127,1,0
5180,-127,0,0
5190,-127,0,0
5200,-127,0,0
5210,-127,0,0
5220,-127,0,0
5230,-127,0,0
5240,-127,0,0
5250,-127,0,0
5260,-127,0,0
5270,-127,1,0
5280,-127,1,0
5290,-127,1,0
5300,-127,1,0
5310,-127,1,0
5320,-127,1,0
5330,-127,1,0
5340,-127,1,0
5350,-127,1,0
5360,-127,1,0
5370,-127,1,0
5380,-127,1,0
5390,-127,1,0
5400,-127,1,0
5410,-127,1,0
5420,-127,1,0
5430,-127,1,0
5440,-127,1,0
5450,-127,1,0
5460,-127,1,0
5470,-127,1,0
5480,-127,1,0
5490,-127,1,0
5500,-127,1,0
5510,-127,1,0
5520,-127,1,0
5530,-127,1,0
5540,-127,1,0
5550,-127,1,0
5560,-127,1,0
5570,-127,1,0
5580,-127,1,0
5590,-127,1,0
5600,-127,1,0
5610,-127,1,0
5620,-127,1,0
5630,-127,1,0
5640,-127,1,0
5650,-127,1,0
5660,-127,1,0
5670,-127,1,0
5680,-127,1,0
5690,-127,1,0
5700,-127,1,0
5710,-127,1,0
5720,-127,1,0
5730,-127,1,0
5740,-127,1,0
5750,-127,1,0
5760,-127,1,0
5770,-127,1,0
5780,-127,1,0
5790,-127,1,0
5800,-127,1,0
5810,-127,1,0
5820,-127,1,0
5830,-127,1,0
5840,-127,1,0
5850,-127,1,0
5860,-127,1,0
5870,-127,1,0
5880,-127,1,0
5890,-127,1,0
5900,-127,1,0
5910,-127,1,0
5920,-127,1,0
5930,-127,1,0
5940,-127,1,0
5950,-127,1,0
5960,-127,1,0
5970,-127,1,0
5980,-127,1,0
5990,-127,1,0
6000,-127,1,0
6010,-127,1,0
6020,-127,1,0
6030,-127,1,0
6040,-127,1,0
6050,-127,1,0
6060,-127,1,0
6070,-127,1,0
6080,-127,1,0
6090,-127,1,0
6100,-127,1,0
6110,-127,1,0
6120,-127,1,0
6130,-127,1,0
6140,-127,1,0
6150,-127,1,0
6160,-127,1,0
6170,-127,1,0
6180,-127,1,0
6190,-127,1,0
6200,-127,1,0
6210,-127,1,0
6220,-127,1,0
6230,-127,1,0
6240,-127,1,0
6250,-127,1,0
6260,-127,1,0
6270,-127,1,0
6280,-127,1,0
6290,-127,1,0
6300,-127,1,0
6310,-127,1,0
6320,-127,1,0
6330,-127,1,0
6340,-127,1,0
6350,-127,1,0
6360,-127,1,0
6370,-127,1,0
6380,-127,1,0
6390,-127,1,0
6400,-127,1,0
6410,-127,1,0
6420,-127,1,0
6430,-127,1,0
6440,-127,1,0
6450,-127,1,0
6460,-127,1,0
6470,-127,1,0
6480,-127,1,0
6490,-127,1,0
6500,-127,1,0
6510,-127,1,0
6520,-127,1,0
6530,-127,1,0
6540,-127,1,0
6550,-127,1,0
6560,-127,1,0
6570,-127,1,0
6580,0,1,0
6590,0,1,0
6600,0,1,0
6610,0,1,0
6620,0,1,0
6630,0,1,0
6640,127,1,0
6650,127,1,0
6660,127,1,0
6670,127,1,0
6680,127,1,0
6690,127,1,0
6700,127,1,0
6710,127,1,0
6720,0,1,0
6730,0,1,0
6740,0,1,0
6750,0,1,0
6760,0,1,0
6770,0,1,0
6780,0,1,0
6790,0,1,0
6800,0,1,0
6810,0,1,0
6820,0,1,0
6830,0,1,0
6840,0,1,0
6850,0,1,0
6860,0,1,0
6870,0,1,0
6880,0,1,0
6890,0,1,0
6900,0,1,0
6910,0,1,0
6920,0,1,0
6930,0,1,0
6940,0,1,0
6950,0,1,0
6960,0,1,0
6970,0,1,0
6980,-127,1,0
6990,-127,1,0
7000,-127,1,0
7010,-127,1,0
7020,-127,1,0
7030,-127,1,0
7040,-127,1,0
7050,-127,1,0
7060,0,1,0
7070,0,1,0
7080,0,1,0
7090,0,1,0
7100,0,1,0
7110,0,1,0
7120,0,1,0
7130,0,1,0
7140,0,1,0
7150,0,1,0
7160,0,1,0
7170,0,1,0
7180,0,1,0
7190,0,1,0
7200,0,1,0
7210,0,1,0
7220,127,1,0
7230,127,1,0
7240,127,1,0
7250,127,1,0
7260,0,1,0
7270,0,1,0
7280,0,1,0
7290,0,1,0
7300,0,1,0
7310,0,1,0
7320,0,1,0
7330,0,1,0
7340,0,1,0
7350,0,1,0
7360,0,1,0
7370,0,1,0
7380,0,1,0
7390,0,1,0
7400,0,1,0
7410,0,1,0
7420,0,1,0
7430,0,1,0
7440,0,1,0
7450,0,1,0
7460,0,1,0
7470,0,1,0
7480,0,1,0
7490,0,1,0
7500,0,1,0
7510,0,1,0
7520,0,1,0
7530,0,1,0
7540,0,1,0
7550,0,1,0
7560,0,1,0
7570,0,1,0
7580,0,1,0
7590,0,1,0
7600,0,1,0
7610,0,1,0
7620,0,1,0
7630,0,1,0
7640,0,1,0
7650,0,1,0
7660,0,1,0
7670,0,1,0
7680,0,1,0
7690,0,1,0
7700,0,1,0
7710,0,1,0
7720,0,1,0
7730,0,1,0
7740,0,1,0
7750,0,1,0
7760,0,1,0
7770,0,1,0
7780,0,1,0
7790,0,1,0
7800,0,1,0
7810,0,1,0
7820,0,1,0
7830,0,1,0
7840,0,1,0
7850,0,1,0
7860,0,1,0
7870,0,1,0
7880,0,1,0
7890,0,1,0
7900,0,1,0
7910,0,1,0
7920,0,1,0
7930,0,1,0
7940,0,1,0
7950,0,1,0
7960,0,1,0
7970,0,1,0
7980,0,1,0
7990,0,1,0
8000,0,1,0
8010,0,1,0
8020,0,1,0
8030,0,1,0
8040,0,1,0
8050,0,1,0
8060,0,1,0
8070,0,1,0
8080,0,1,0
8090,0,1,0
8100,0,1,0
8110,0,1,0
8120,0,1,0
8130,0,1,0
8140,0,1,0
8150,0,1,0
8160,0,1,0
8170,0,1,0
8180,0,1,0
8190,0,1,0
8200,0,1,0
8210,0,1,0
8220,0,1,0
8230,0,1,0
8240,0,1,0
8250,0,1,0
8260,0,1,0
8270,0,1,0
8280,0,1,0
8290,0,1,0
8300,0,1,0
8310,0,1,0
8320,0,1,0
8330,0,1,0
8340,0,1,0
8350,0,1,0
8360,0,1,0
8370,0,1,0
8380,0,1,0
8390,0,1,0
8400,0,1,0
8410,0,1,0
8420,0,1,0
8430,0,1,0
8440,0,1,0
8450,0,1,0
8460,0,1,0
8470,0,1,0
8480,0,1,0
8490,0,1,0
8500,0,1,0
8510,0,1,0
8520,0,1,0
8530,0,1,0
8540,0,1,0
8550,0,1,0
8560,0,1,0
8570,0,1,0
8580,0,1,0
8590,0,1,0
8600,0,1,0
8610,0,1,0
8620,0,1,0
8630,0,1,0
8640,0,1,0
8650,0,1,0
8660,0,1,0
8670,0,1,0
8680,0,1,0
8690,0,1,0
8700,0,1,0
8710,0,1,0
8720,0,1,0
8730,0,1,0
8740,0,1,0
8750,0,1,0
8760,0,1,0
8770,0,1,0
8780,0,1,0
8790,0,1,0
8800,0,1,0
8810,0,1,0
8820,0,1,0
8830,0,1,0
8840,0,1,0
8850,0,1,0
8860,0,1,0
8870,0,1,0
8880,0,1,0
8890,0,1,0
8900,0,1,0
8910,-127,1,0
8920,-127,1,0
8930,-127,1,0
8940,-127,1,0
8950,-127,1,0
8960,-127,1,0
8970,-127,1,0
8980,0,1,0
8990,0,1,0
9000,0,1,0
9010,0,1,0
9020,0,1,0
9030,0,1,0
9040,0,1,0
9050,0,1,0
9060,0,1,0
9070,0,1,0
9080,0,1,0
9090,0,1,0
9100,0,1,0
9110,0,1,0
9120,0,1,0
9130,0,1,0
9140,0,1,0
9150,0,1,0
9160,0,1,0
9170,0,1,0
9180,0,1,0
9190,0,1,0
9200,0,1,0
9210,0,1,0
9220,0,1,0
9230,0,1,0
9240,0,1,0
9250,0,1,0
9260,0,1,0
9270,0,1,0
9280,0,1,0
9290,0,1,0
9300,0,1,0
9310,0,1,0
9320,0,1,0
9330,0,1,0
9340,0,1,0
9350,0,1,0
9360,0,1,0
9370,0,1,0
9380,0,1,0
9390,0,1,0
9400,0,1,0
9410,0,1,0
9420,0,1,0
9430,0,1,0
9440,0,1,0
9450,0,1,0
9460,0,1,0
9470,0,1,0
9480,0,1,0
9490,0,1,0
9500,0,1,0
9510,0,1,0
9520,0,1,0
9530,0,1,0
9540,0,1,0
9550,0,1,0
9560,0,1,0
9570,0,1,0
9580,0,1,0
9590,0,1,0
9600,0,1,0
9610,0,1,0
9620,0,1,0
9630,0,1,0
9640,0,1,0
9650,0,1,0
9660,0,1,0
9670,0,1,0
9680,0,1,0
9690,0,1,0
9700,0,1,0
9710,0,1,0
9720,0,1,0
9730,0,1,0
9740,0,1,0
9750,0,1,0
9760,0,1,0
9770,0,1,0
9780,0,1,0
9790,0,1,0
9800,0,1,0
9810,0,1,0
9820,0,1,0
9830,0,1,0
9840,0,1,0
9850,0,1,0
9860,0,1,0
9870,0,1,0
9880,0,1,0
9890,0,1,0
9900,0,1,0
9910,0,1,0
9920,0,1,0
9930,0,1,0
9940,0,1,0
9950,0,1,0
9960,0,1,0
9970,0,1,0
9980,0,1,0
9990,0,1,0
10000,0,1,0
10010,0,1,0
10020,0,1,0
10030,0,1,0
10040,0,1,0
10050,0,1,0
10060,0,1,0
10070,127,1,0
10080,127,1,0
10090,127,1,0
10100,127,1,0
10110,127,1,0
10120,127,1,0
10130,127,1,0
10140,127,1,0
10150,127,1,0
10160,127,1,0
10170,127,1,0
10180,127,1,0
10190,127,1,0
10200,127,1,0
10210,127,1,0
10220,127,1,0
10230,127,1,0
10240,127,1,0
10250,127,1,0
10260,127,1,0
10270,127,1,0
10280,127,1,0
10290,127,1,0
10300,127,1,0
10310,127,1,0
10320,127,1,0
10330,127,1,0
10340,127,1,0
10350,127,1,0
10360,127,1,0
10370,127,1,0
10380,127,1,0
10390,127,1,0
10400,127,1,0
10410,127,1,0
10420,127,1,0
10430,127,1,0
10440,127,1,0
10450,127,1,0
10460,127,1,0
10470,127,1,0
10480,127,1,0
10490,127,1,0
10500,127,1,0
10510,127,1,0
10520,127,1,0
10530,127,1,0
10540,127,1,0
10550,127,1,0
10560,127,1,0
10570,127,1,0
10580,127,1,0
10590,127,1,0
10600,127,1,0
10610,127,1,0
10620,127,1,0
10630,127,1,0
10640,127,1,0
10650,127,1,0
10660,127,1,0
10670,127,1,0
10680,127,1,0
10690,127,1,0
10700,127,1,0
10710,127,1,0
10720,127,1,0
10730,127,1,0
10740,127,1,0
10750,127,1,0
10760,127,1,0
10770,127,1,0
10780,127,1,0
10790,127,1,0
10800,127,1,0
10810,127,1,0
10820,127,1,0
10830,127,1,0
10840,127,1,0
10850,127,1,0
10860,127,1,0
10870,127,1,0
10880,127,1,0
10890,127,1,0
10900,127,1,0
10910,127,1,0
10920,127,1,0
10930,127,1,0
10940,127,1,0
10950,127,1,0
10960,127,1,0
10970,127,1,0
10980,127,1,0
10990,127,1,0
11000,127,1,0
11010,127,1,0
11020,127,1,0
11030,127,1,0
11040,127,1,0
11050,127,1,0
11060,127,1,0
11070,127,1,0
11080,127,1,0
11090,127,1,0
11100,127,1,0
11110,127,1,0
11120,127,1,0
11130,127,1,0
11140,127,1,0
11150,127,1,0
11160,127,1,0
11170,127,1,0
11180,127,1,0
11190,127,1,0
11200,127,1,0
11210,127,1,0
11220,127,1,0
11230,127,1,0
11240,127,1,0
11250,127,1,0
11260,127,1,0
11270,127,1,0
11280,127,1,0
11290,127,1,0
11300,127,1,0
11310,127,1,0
11320,127,1,0
11330,127,1,0
11340,127,1,0
11350,127,1,0
11360,127,1,0
11370,127,1,0
11380,127,1,0
11390,127,1,0
11400,127,1,0
11410,127,1,0
11420,127,1,0
11430,127,1,0
11440,127,1,0
11450,127,1,0
11460,127,1,0
11470,127,1,0
11480,127,1,0
11490,127,1,0
11500,127,1,0
11510,127,1,0
11520,127,1,0
11530,127,1,0
11540,127,1,0
11550,127,1,0
11560,127,1,0
11570,127,1,0
11580,127,1,0
11590,127,1,0
11600,127,1,0
11610,127,1,0
11620,127,1,0
11630,0,1,0
11640,0,1,0
11650,0,1,0
11660,0,1,0
11670,0,1,0
11680,0,1,0
11690,0,1,0
11700,0,1,0
11710,0,1,0
11720,0,1,0
11730,0,1,0
11740,0,1,0
11750,0,1,0
11760,0,1,0
11770,0,1,0
11780,0,1,0
11790,0,1,0
11800,0,1,0
11810,0,1,0
11820,0,1,0
11830,0,1,0
11840,0,1,0
11850,0,1,0
11860,0,1,0
11870,0,1,0
11880,0,1,0
11890,0,1,0
11900,0,1,0
11910,0,1,0
11920,0,1,0
11930,0,1,0
11940,0,1,0
11950,-127,1,0
11960,-127,1,0
11970,-127,1,0
11980,-127,1,0
11990,-127,1,0
12000,-127,1,0
12010,-127,1,0
12020,-127,1,0
12030,0,1,0
12040,0,1,0
12050,0,1,0
12060,0,1,0
12070,0,1,0
12080,0,1,0
12090,0,1,0
12100,0,1,0
12110,0,1,0
12120,0,1,0
12130,0,1,0
12140,0,1,0
12150,0,1,0
12160,0,1,0
12170,0,1,0
12180,0,1,0
12190,0,1,0
12200,0,1,0
12210,0,1,0
12220,0,1,0
12230,0,1,0
12240,0,1,0
12250,0,1,0
12260,0,1,0
12270,0,1,0
12280,-127,1,0
12290,-127,1,0
12300,-127,1,0
12310,-127,1,0
12320,-127,1,0
12330,-127,1,0
12340,-127,1,0
12350,-127,1,0
12360,-127,1,0
12370,-127,1,0
12380,-127,1,0
12390,-127,1,0
12400,-127,1,0
12410,-127,1,0
12420,-127,1,0
12430,-127,1,0
12440,-127,1,0
12450,-127,1,0
12460,-127,1,0
12470,-127,1,0
12480,-127,1,0
12490,-127,1,0
12500,-127,1,0
12510,-127,1,0
12520,-127,1,0
12530,-127,1,0
12540,-127,1,0
12550,-127,1,0
12560,-127,1,0
12570,-127,1,0
12580,-127,1,0
12590,-127,1,0
12600,-127,1,0
12610,-127,1,0
12620,-127,1,0
12630,-127,1,0
12640,-127,1,0
12650,-127,1,0
12660,-127,1,0
12670,-127,1,0
12680,-127,1,0
12690,-127,1,0
12700,-127,1,0
12710,-127,1,0
12720,-127,1,0
12730,-127,1,0
12740,-127,1,0
12750,-127,1,0
12760,-127,1,0
12770,-127,1,0
12780,-127,1,0
12790,-127,1,0
12800,-127,1,0
12810,-127,1,0
12820,0,1,0
12830,0,1,0
12840,0,1,0
12850,0,1,0
12860,0,1,0
12870,0,1,0
12880,0,1,0
12890,0,1,0
12900,0,1,0
12910,0,1,0
12920,0,1,0
12930,0,1,0
12940,-127,1,0
12950,-127,1,0
12960,-127,1,0
12970,-127,1,0
12980,-127,1,0
12990,-127,1,0
13000,-127,1,0
13010,-127,1,0
13020,-127,1,0
13030,-127,1,0
13040,-127,1,0
13050,-127,1,0
13060,0,1,0
13070,0,1,0
13080,0,1,0
13090,0,1,0
13100,0,1,0
13110,0,1,0
13120,0,1,0
13130,0,1,0
13140,0,1,0
13150,-127,1,0
13160,-127,1,0
13170,-127,1,0
13180,-127,1,0
13190,-127,1,0
13200,-127,1,0
13210,-127,1,0
13220,-127,1,0
13230,-127,1,0
13240,-127,1,0
13250,-127,1,0
13260,-127,1,0
13270,-127,1,0
13280,-127,1,0
13290,-127,1,0
13300,-127,1,0
13310,-127,1,0
13320,-127,1,0
13330,-127,1,0
13340,-127,1,0
13350,-127,1,0
13360,-127,1,0
13370,-127,1,0
13380,-127,1,0
13390,-127,1,0
13400,-127,1,0
13410,-127,1,0
13420,-127,1,0
13430,-127,1,0
13440,-127,1,0
13450,-127,1,0
13460,-127,1,0
13470,-127,1,0
13480,-127,1,0
13490,-127,1,0
13500,-127,1,0
13510,-127,1,0
13520,-127,1,0
13530,-127,1,0
13540,-127,1,0
13550,-127,1,0
13560,-127,1,0
13570,-127,1,0
13580,-127,1,0
13590,-127,1,1
13600,-127,1,1
13610,-127,1,1
13620,-127,1,1
13630,-127,1,1
13640,-127,1,1
13650,-127,1,1
13660,-127,1,1
13670,-127,1,1
13680,-127,1,1
13690,-127,1,1
13700,-127,1,1
13710,-127,1,1
13720,-127,1,1
13730,-127,1,1
13740,-127,1,1
13750,-127,1,1
13760,-127,1,1
13770,-127,1,1
13780,-127,1,1
13790,-127,1,1
13800,-127,1,1
13810,-127,1,1
13820,-127,1,1
13830,-127,1,1
13840,-127,1,1
13850,-127,1,1
13860,-127,1,1
13870,-127,1,1
13880,-127,1,1
13890,-127,1,1
13900,-127,1,1
13910,-127,1,1
13920,-127,1,1
13930,-127,1,1
13940,-127,1,1
13950,-127,1,1
13960,-127,1,1
13970,-127,1,1
13980,-127,1,1
13990,-127,1,1
14000,-127,1,1
14010,-127,1,0
14020,-127,0,0
14030,-127,0,0
14040,-127,0,0
14050,-127,0,0
14060,-127,0,0
14070,-127,0,0
14080,-127,0,0
14090,-127,0,0
14100,-127,0,0
14110,-127,0,0
14120,-127,0,0
14130,-127,0,0
14140,-127,0,0
14150,-127,0,0
14160,-127,0,0
14170,-127,0,0
14180,-127,0,0
14190,-127,0,0
14200,-127,1,0
14210,-127,1,0
14220,-127,1,0
14230,-127,1,0
14240,-127,1,0
14250,-127,1,0
14260,-127,1,0
14270,-127,1,0
14280,-127,1,0
14290,-127,1,0
14300,-127,1,0
14310,-127,1,0
14320,-127,1,0
14330,-127,1,0
14340,-127,1,0
14350,-127,1,0
14360,-127,1,0
14370,-127,1,0
14380,-127,1,0
14390,-127,1,0
14400,-127,1,0
14410,-127,1,0
14420,-127,1,0
14430,-127,1,0
14440,-127,1,0
14450,-127,1,0
14460,-127,1,0
14470,-127,1,0
14480,-127,1,0
14490,-127,1,0
14500,-127,1,0
14510,-127,1,0
14520,-127,1,0
14530,-127,1,0
14540,-127,1,0
14550,-127,1,0
14560,-127,1,0
14570,-127,1,0
14580,-127,1,0
14590,-127,1,0
14600,-127,1,0
14610,-127,1,0
14620,-127,1,0
14630,-127,1,0
14640,-127,1,0
14650,-127,1,0
14660,-127,1,0
14670,-127,1,0
14680,-127,1,0
14690,-127,1,0
14700,-127,1,0
14710,-127,1,0
14720,-127,1,0
14730,-127,1,0
14740,-127,1,0
14750,-127,1,0
14760,-127,1,0
14770,-127,1,0
14780,-127,1,0
14790,-127,1,0
14800,-127,1,0
14810,-127,1,0
14820,-127,1,0
14830,-127,1,0
14840,-127,1,0
14850,-127,1,0
14860,-127,1,0
14870,-127,1,0
14880,-127,1,0
14890,-127,1,0
14900,-127,1,0
14910,-127,1,0
14920,-127,1,0
14930,-127,1,0
14940,-127,1,0
14950,-127,1,0
14960,-127,1,0
14970,-127,1,0
14980,-127,1,0
14990,-127,1,0
15000,-127,1,0
15010,-127,1,0
15020,-127,1,0
15030,-127,1,0
15040,-127,1,0
15050,-127,1,0
15060,-127,1,0
15070,-127,1,0
15080,-127,1,0
15090,-127,1,0
15100,-127,1,0
